"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2019,"DAC member","Canada","Canada",301,2,"International Development Research Centre",20140076414,"107641","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",22.6058025621703,22.6058025621703,0,0,0,0,22.6058025621703,22.6058025621703,23000,"Developing country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"HIMALAYAN ADAPTATION, WATER, AND RESILIENCE","This research project will serve to help poor and vulnerable women, men, and children learn to adapt to and manage climate change in Asia's Hindu Kush Himalayan region. Why the Himalayan region is importantThe region, stretching from central Afghanistan to northern Pakistan, is one of the world's most dynamic, diverse, and complex mountain and floodplain systems. It provides water resources and other ecosystem services to more than 210 million people in the mountains and 1.3 billion people living downstream. How this research will support adaptationSocio-economic changes, combined with climate change impacts, may significantly affect the livelihoods of everyone in the region. To help the people of Pakistan, India, Bangladesh, and Nepal adapt, this project will develop robust evidence to inform climate change adaptation policies and practices. Researchers will focus on the Indus, Ganges, and Brahmaputra river basins. They will compare research and pilot results analyzing adaptation interventions at a variety of sites. The research sites will represent a range of climatic and hydrological conditions and socio-economic contexts. Stakeholders will be actively involved in the process.Expected research resultsA research consortium with a reputation for excellence will lead the project, which is expected to:-generate scientific knowledge on climate change impacts, vulnerability drivers, and adaptation policies and practices; -promote decision-makers' use of knowledge and adaptation practices at various scales to reduce vulnerabilities and build livelihood resilience; and -strengthen interdisciplinary expertise in climate change adaptation and resilience research. These outcomes will allow governments to improve their adaptation policies and practices. They will also help ensure that funds can be mobilized for sustainable adaptation strategies.",NA,1,"Significant",2299
2019,"DAC member","Canada","Canada",301,2,"International Development Research Centre",20190090225,"109022","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",2.65568952524491,2.65568952524491,0,0,0,0,2.65568952524491,2.65568952524491,21000,"International NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORT TO THE CLIMATE AND DEVELOPMENT KNOWLEDGE NETWORK FOR STRATEGIC EVENTS","The Climate and Development Knowledge Network (CDKN) brokers practical and tailored knowledge on climate and development for use and application in decision-making in the Global South. This project supports CDKN's ability to engage with existing climate change adaptation research projects through strategic events designed to build partnerships that can enhance the impact of existing research at country, regional, and international levels. CDKN will be supported to engage with existing IDRC projects, such as Climate Resilient Cities in South America and the Collaborative Adaptation Research Initiative in Africa and Asia, as well as research projects funded by the United Kingdom and the Netherlands. This research project will enhance CDKN's ability to connect these different initiatives, support the application of their knowledge, contribute to the sustainability of their results, and generate linkages to emerging initiatives. A key set of activities that will be supported is a series of regional workshops intended to enhance partnerships between CDKN and existing or recently closed research projects in Africa, Latin America, and Southeast Asia. The primary focus of these workshops will be to co-develop partnership proposals for impact-oriented work that will be carried out through support from CDKN. This will therefore enable CDKN to pursue a robust and transparent engagement process to identify research partners where opportunities for further impact and scalable solutions are high. Selected research partners will then engage in a co-delivery process where CDKN will offer in-kind knowledge management, communications, and engagement expertise in the delivery of different interventions, in addition to funds to support activities. This research support project will also provide resources for strategic events at the global level to convene key partners and leverage important partnerships in response to opportunities that arise on the global stage.",NA,1,"Not targeted",2326
2019,"DAC member","Canada","Canada",301,11,"Environment and Climate Change Canada",2019899708,"GCXE19I007mex","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,22.0521608892238,22.0521608892238,0,0,22.0521608892238,22.0521608892238,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORT TO ENHANCE MEASUREMENT, REPORTING AND VERIFICATION WITH THE PACIFIC ALLIANCE","This program aims to strengthen the coordination of measurement, reporting and verification (MRV) activities by Pacific Alliance member countries (Chile, Colombia, Mexico and Peru).  The objective is to support collaboration by member countries to mobilize finance, enhance ambition and support the implementation of Nationally Determined Contributions (NDC), thus contributing to the implementation of the Paris Agreement.",NA,1,"Not targeted",2467
2019,"DAC member","Canada","Canada",301,11,"Environment and Climate Change Canada",20198997103,"GCXE19I007","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,16.257724189902,16.257724189902,0,0,16.257724189902,16.257724189902,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORT TO ENHANCE MEASUREMENT, REPORTING AND VERIFICATION WITH THE PACIFIC ALLIANCE (CHILE, COLOMBIA, PERU AND MEXICO)","This program aims to strengthen the coordination of measurement, reporting and verification (MRV) activities by Pacific Alliance member countries (Chile, Colombia, Mexico and Peru).  The objective is to support collaboration by member countries to mobilize finance, enhance ambition and support the implementation of Nationally Determined Contributions (NDC), thus contributing to the implementation of the Paris Agreement.",NA,1,"Not targeted",2471
2019,"DAC member","Canada","Canada",301,11,"Environment and Climate Change Canada",2019899712,"GCXE19I001","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,105.501130369254,105.501130369254,0,0,105.501130369254,105.501130369254,11002,"Local Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"REDUCING SHORT LIVED CLIMATE POLLUTANTS THROUGH IMPROVED MUNICIPAL SOLID WASTE (MSW) PRACTICES IN VIETNAM","The International Bamboo and Rattan Organisation (INBAR) is an independent intergovernmental organisation dedicated to improving the social, economic, and environmental benefits for producers and users of bamboo and rattan, while maintaining a sustainable resource base by supporting innovative research and development. INBAR contributed to SDG 15 (Life on Land). Canada is one of the nine founding members and has been supporting INBAR since its inception in 1993.",NA,1,"Not targeted",2472
2019,"DAC member","Canada","Canada",301,11,"Environment and Climate Change Canada",20198997131,"GCXE19E006","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,119.807113790505,119.807113790505,0,0,119.807113790505,119.807113790505,41116,"United Nations Environment Programme",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORTING IMPLEMENTATION OF THE KIGALI AMENDMENT ON THE PHASE-DOWN OF HFCS","Support selected developing countries initiate implementation of the Kigali Amendment on the phase-down of HFCs, through investment projects (Dominican Republic, Mexico) and technical cooperation (Bangladesh, Chile, Colombia, Cuba, El Salvador, Panama) implemented through Agreement with by UNDP.",NA,1,"Not targeted",2473
2019,"DAC member","Canada","Canada",301,11,"Environment and Climate Change Canada",20198997152,"GCXE18I003","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,438.269856819895,438.269856819895,0,0,438.269856819895,438.269856819895,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CANADA'S SUPPORT FOR THE IMPLEMENTATION OF MEXICO'S NATIONALLY DETERMINED CONTRIBUTION","This program aims to support Nationally Determined Contribution (NDC) implementation focusing on addressing emissions from Mexico's oil and gas sector. The objective of this collaborative program is to develop a comprehensive package of measures for the sector that support the implementation of Mexico's NDC with the aim to leverage investments that support the reduction of emissions, including short-lived climate pollutants (SLCPs), and deliver environmental, economic and health co-benefits.",NA,1,"Not targeted",2480
2019,"DAC member","Denmark","Denmark",3,1,"Ministry of Foreign Affairs",NA,"104.G.16-7. (F2: 2018-122)","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Significant","Principal",493.162598212679,493.162598212679,493.162598212679,493.162598212679,493.162598212679,493.162598212679,493.162598212679,493.162598212679,11001,"Central Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CLIMATE ENVELOPE 2013: CLIMATE CHANGE MITIGATION AND ENERGY IN MEXICO","Climate change mitigation and energy progr. Mexico",NA,1,"Not targeted",3847
2019,"DAC member","France","France",4,6,"Ministry of Foreign Affairs",2019064946,NA,"South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Principal",3.75013993059443,3.75013993059443,3.75013993059443,3.75013993059443,3.75013993059443,3.75013993059443,3.75013993059443,3.75013993059443,11000,"Donor Government",41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"P185 - SCAC - AFRIQUE DU SUD - PROJET  - CRÉDIT D'INTERVENTION DES POSTES  - RECLAIMING WASTE","P185 - SCAC - AFRIQUE DU SUD - Projet  - Crédit d'intervention des postes  - Reclaiming Waste - Cycle transversal (Recherche-Culture) sur la gestion informelle des déchets à Johannesburg. Projet thématique  ville durable  de l'IF Paris. - Nom des partenaires : IF ParisUniversité du WitwatersrandUniversité du Cap OccidentalWWF Afrique du SudAfrican Reclaimers Organisation",NA,1,"Significant",5531
2019,"DAC member","France","France",4,8,"COOP DECENTRAL/MAE",20190801662,NA,"Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Principal","Principal",5.30728758535766,5.30728758535766,5.30728758535766,5.30728758535766,5.30728758535766,5.30728758535766,5.30728758535766,5.30728758535766,12002,"Local Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","D01","Grant",110,"PROTECTION DE L'ENVIRONNEMENT, GÉNÉRAL-POLITIQUE DE L'ENVIRONNEMENT ET GESTION ADMINISTRATIVE","Protection de l'environnement, général-Politique de l'environnement et gestion administrative",NA,1,"Principal",5630
2019,"DAC member","France","France",4,3,"French Development Agency",2019177300,"CIN110101","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,55972.2377700661,55972.2377700661,0,0,55972.2377700661,55972.2377700661,12001,"Central Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Debt instrument",421,"CONSERVATION DES FORÊTS ET DE LA BIODIVERSITÉ EN ASSAM","Second financement d'un projet de conservation des forêts et de la biodiversité en Assam incluant un volet de développement local et inclusif des communautés riveraines => CONSERVATION FORET/BIODIVERSITE EN ASSAM",NA,1,"Principal",5788
2019,"DAC member","France","France",4,3,"French Development Agency",2019213200,"CID108001","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",71329.0507108474,71329.0507108474,0,0,0,0,71329.0507108474,71329.0507108474,12001,"Central Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Debt instrument",421,"PROGRAMME DE RENFORCEMENT DU SYSTÈME DE MÉTÉOROLOGIE MARINE EN INDONÉSIE","Cofinancement du programme de renforcement du système de météorologie marine en Indonésie => RENFORCEMENT SYSTèME MéTéOROLOGIE MARINE",NA,1,"Not targeted",5832
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019002677,"201822550","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",223.88895,223.88895,0,0,0,0,223.88895,223.88895,11003,"Public corporations",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CLIMATE ADAPTATION AND FINANCING IN RURAL INDIA","Demand-oriented adaptation initatives - financing solutions have improved the implementation of the indian NDC contributions.",NA,1,"Significant",8005
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019006966,"201931013","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",280.98063,280.98063,0,0,0,0,280.98063,280.98063,22000,"Donor country-based NGO",41081,"IV.1. General Environment Protection","Environmental education/training","B01","Grant",110,"CREATING AND PROPAGATING SUSTAINABLE DEVELOPMENT MODELS AMONG SOCIAL MOVEMENTS IN BRAZIL","Creating and propagating sustainable development models among social movements in Brazil",NA,1,"Significant",8053
2019,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung",2019007188,"201933282","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,362.7001,362.7001,0,0,362.7001,362.7001,22000,"Donor country-based NGO",41081,"IV.1. General Environment Protection","Environmental education/training","B01","Grant",110,"PROMOTING RENEWABLE ENERGY IN SCHOOLS AND UNIVERSITIES IN INDIA","Promoting renewable energy in schools and universities in India",NA,1,"Not targeted",8068
2019,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation and Nuclear Safety",2019013498,"13_I+027_VNM_G_NAMAs","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",38.73074,38.73074,0,0,0,0,38.73074,38.73074,11003,"Public corporations",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CREATION OF A COMPREHENSIVE FRAMEWORK FOR NAMAS AND MEASUREMENT, REPORTING AND VERIFICATION (MRV) IN VIET NAM","The project supports the Vietnamese Ministry of Natural Resources and Environment (MONRE) in enhancing its institutional and personnel capacities that are needed to successfully develop and implement nationally appropriate mitigation actions (NAMAs) that satisfy the international standards for measurement, reporting and verification (MRV). To this end, within MONRE, a new national coordinating and advisory unit for NAMAs will support the specialized ministries in planning and implementation of selected NAMAs, while also advancing the development of a national MRV system. The project partners are developing an online platform that collects widely available emissions data and information. Moreover, two NAMAs, eligible for financing, will be elaborated as part of the project activities. The experience gained will be disseminated internationally through regional and global dialogue forums and peer-to-peer learning platforms.",NA,1,"Not targeted",8212
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019951605,NA,"Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Principal",197.160067457832,197.160067457832,197.160067457832,197.160067457832,197.160067457832,197.160067457832,197.160067457832,197.160067457832,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11203
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019951696,NA,"Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Principal",506.267406660865,506.267406660865,506.267406660865,506.267406660865,506.267406660865,506.267406660865,506.267406660865,506.267406660865,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11205
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019957066,NA,"Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,14.8832739240999,14.8832739240999,0,0,14.8832739240999,14.8832739240999,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11216
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019957399,NA,"Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",10.9903994556421,10.9903994556421,0,0,0,0,10.9903994556421,10.9903994556421,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11234
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019957493,NA,"Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",348.028545777512,348.028545777512,348.028545777512,348.028545777512,348.028545777512,348.028545777512,348.028545777512,348.028545777512,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11238
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019958587,NA,"India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",11.3243780829907,11.3243780829907,11.3243780829907,11.3243780829907,11.3243780829907,11.3243780829907,11.3243780829907,11.3243780829907,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11296
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019959565,NA,"Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",6.11680035654711,6.11680035654711,6.11680035654711,6.11680035654711,6.11680035654711,6.11680035654711,6.11680035654711,6.11680035654711,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11301
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019959566,NA,"Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Principal",6.35935876543731,6.35935876543731,6.35935876543731,6.35935876543731,6.35935876543731,6.35935876543731,6.35935876543731,6.35935876543731,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11302
2019,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency",2019959569,NA,"Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",6.28755414004561,6.28755414004561,6.28755414004561,6.28755414004561,6.28755414004561,6.28755414004561,6.28755414004561,6.28755414004561,12000,"Recipient Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,NA,11303
2019,"DAC member","Japan","Japan",701,12,"Other Ministries",2019961888,NA,"Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",187.830995938408,187.830995938408,0,0,0,0,187.830995938408,187.830995938408,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11364
2019,"DAC member","Japan","Japan",701,12,"Other Ministries",2019961891,NA,"Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",147.020658273259,147.020658273259,0,0,0,0,147.020658273259,147.020658273259,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11371
2019,"DAC member","Japan","Japan",701,12,"Other Ministries",2019961891,NA,"Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",58.8082633093037,58.8082633093037,0,0,0,0,58.8082633093037,58.8082633093037,61000,"Private sector in provider country",41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11372
2019,"DAC member","Japan","Japan",701,12,"Other Ministries",2019961892,NA,"Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",132.971528503135,132.971528503135,0,0,0,0,132.971528503135,132.971528503135,61000,"Private sector in provider country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11374
2019,"DAC member","Japan","Japan",701,12,"Other Ministries",2019961892,NA,"Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",132.971528503135,132.971528503135,0,0,0,0,132.971528503135,132.971528503135,61000,"Private sector in provider country",41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11375
2019,"DAC member","Japan","Japan",701,12,"Other Ministries",2019961893,NA,"Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",33.4079502301324,33.4079502301324,0,0,0,0,33.4079502301324,33.4079502301324,21063,"Conservation International",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Not targeted",11376
2019,"DAC member","Switzerland","Switzerland",11,11,"Cantons and municipalities",2019003786,"030-Q32-2019-2796","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",2.0124773596297,2.0124773596297,0,0,0,0,2.0124773596297,2.0124773596297,22000,"Donor country-based NGO",41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"PROJET NAUYACA","Poursuite de la formation des jeunes sélectionnés en 2017 afin de contribuer efficacement à la régénération et le préservation de la forêt et générer des produits BIO commercialisables.",NA,1,"Not targeted",14427
2019,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation",2019007088,"7F-09271-2300064541010C0101200001","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Significant",179.110485007044,179.110485007044,179.110485007044,179.110485007044,179.110485007044,179.110485007044,179.110485007044,179.110485007044,23000,"Developing country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CRÉDIT GLOBAL POUR PETITES ACTIONS","Les crédits globaux pour petites actions permettent le financement d'opérations ponctuelles, peu coûteuses, significatives en termes de développement, à composantes diverses (techniques, sociales, organisationnelles et de gestion, politique, économique, informative, etc.)",NA,1,"Not targeted",14435
2019,"DAC member","United Kingdom","United Kingdom",12,1,"Department for International Development",2019000513,"300185-101","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",544.377233282287,544.377233282287,544.377233282287,544.377233282287,544.377233282287,544.377233282287,544.377233282287,544.377233282287,47018,"Centre for International Forestry Research",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"THE PAPUA ATLAS OF DEFORESTATION AND COMMERCIAL PLANTATIONS","To catalyse a number of urgent climate initiatives that will accelerate the transition to a low carbon economy and prevent planned deforestation in the Indonesian provinces of Papua.",NA,1,"Significant",16817
2019,"DAC member","United Kingdom","United Kingdom",12,1,"Department for International Development",2019000514,"300185-102","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",1251.29019908116,1251.29019908116,1251.29019908116,1251.29019908116,1251.29019908116,1251.29019908116,1251.29019908116,1251.29019908116,21000,"International NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"FINDING THE RIGHT ECONOMIC BALANCE AND CHOICES FOR A SUSTAINABLE DEVELOPMENT OF PAPUA PROVINCES","To catalyse a number of urgent climate initiatives that will accelerate the transition to a low carbon economy and prevent planned deforestation in the Indonesian provinces of Papua.",NA,1,"Significant",16818
2019,"DAC member","United Kingdom","United Kingdom",12,1,"Department for International Development",2019000515,"300185-105","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",2552.32261357836,2552.32261357836,2552.32261357836,2552.32261357836,2552.32261357836,2552.32261357836,2552.32261357836,2552.32261357836,12004,"Other public entities in recipient country",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"DEVELOPING BUSINESS AND INVESTMENT MODELS AND LINKAGES FOR SUSTAINABLE COMMODITIES","To catalyse a number of urgent climate initiatives that will accelerate the transition to a low carbon economy and prevent planned deforestation in the Indonesian provinces of Papua.",NA,1,"Significant",16819
2019,"DAC member","United Kingdom","United Kingdom",12,1,"Department for International Development",2019000982,"300187-101","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1727.1618172537,1727.1618172537,0,0,1727.1618172537,1727.1618172537,23000,"Developing country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"STRENGTHENING PALM OIL SUSTAINABILITY","The programme will support the government of Indonesia to strengthen sustainability in the palm oil sector, and in doing so aim to reduce the risk of further palm-oil driven deforestation. To achieve this the programme will address concerns that undermine sustainability, such as illegality and unsustainable practices, and implement measures that aim to encourage greater market acceptance for sustainably produced palm oil. The programme will focus largely on independent smallholder producers, with the aim of improving their prosperity.",NA,1,"Significant",16840
2019,"DAC member","United Kingdom","United Kingdom",12,1,"Department for International Development",2019001120,"300185-104","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",816.743236345074,816.743236345074,816.743236345074,816.743236345074,816.743236345074,816.743236345074,816.743236345074,816.743236345074,23000,"Developing country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"IMPROVED COLLABORATIVE MANAGEMENT EFFECTIVENESS OF CONSERVATION AREAS IN PAPUA AND WEST PAPUA PROVINCES","To catalyse a number of urgent climate initiatives that will accelerate the transition to a low carbon economy and prevent planned deforestation in the Indonesian provinces of Papua.",NA,1,"Significant",16849
2019,"DAC member","United Kingdom","United Kingdom",12,13,"Prosperity Fund",2019005823,"GB-GOV-3-PF-CHP-924001","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,27.0233920367534,27.0233920367534,0,0,27.0233920367534,27.0233920367534,11001,"Central Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PUBLISHING AND DISSEMINATING RESULTS OF UK-CHINA EXPERT COLLABORATION ON CLIMATE RISK ASSESSMENT","This project will disseminate the key findings and recommendations from a multi-year collaboration between the UK Climate Change Committee and China's National Expert Committee for Climate Change, focusing on supporting China to identify and mitigate the impacts of climate change. This work supports the multi-year Energy and Low Carbon Economy Prosperity Fund programme, which aims to match China's specific reform needs with UK energy and low carbon strengths. It will also reduce global emissions by accelerating China's energy transition to a sustainable low carbon economy. This will generate opportunities for international business and bring benefits to UK companies in sectors where they are best placed to compete, including in the Energy and Low Carbon sector.",NA,1,"Not targeted",17061
2019,"DAC member","United States","United States",302,1,"Agency for International Development",NA,"76_48859","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",1434.728,1434.728,1434.728,1434.728,1434.728,1434.728,1434.728,1434.728,22000,"Donor country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"VIETNAM FOREST AND DELTAS (VFD) PROGRAM","The USAID/Vietnam Forests and Deltas (VFD) is a five year climate change program that was designed to help Vietnam reduce greenhouse gas emission from land-use and build resilience for people, livelihoods and places in the delta areas of Vietnam.",NA,1,"Significant",18013
