"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013123b","01LL1801B","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",365.04055,353.834511933406,0,0,0,0,365.04055,353.834511933406,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - Ecosystem management support for climate change in Southern Africa (EMSAfrica) - sub-project 2 - vegetation and ecosystem modelling - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36024
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013123c","01LL1801C","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",472.61641,458.108001327711,0,0,0,0,472.61641,458.108001327711,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - Ecosystem management support for climate change in Southern Africa (EMSAfrica) - sub-project 3 - Data Integration and Decision Support System - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36025
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013123d","01LL1801D","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",464.50453,450.245140336891,0,0,0,0,464.50453,450.245140336891,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - Ecosystem management support for climate change in Southern Africa (EMSAfrica) - sub-project 4 - Remote sensing-based ecosystem monitoring - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36026
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013123e","01LL1801E","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",718.74075,696.67680065379,0,0,0,0,718.74075,696.67680065379,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - Ecosystem management support for climate change in Southern Africa (EMSAfrica) - sub-project 5 - EC flux measurements and EC-data integration, Coordination - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36027
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013124a","01LL1802A","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",1455.83699,1411.14561330583,0,0,0,0,1455.83699,1411.14561330583,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - South-African Limpopo Landscapes Network (SALLnet) - sub-project 1 - Coordination, crop plant management, integration, stake holder involvement - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36028
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013124b","01LL1802B","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",303.32856,294.016960535104,0,0,0,0,303.32856,294.016960535104,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - South African Limpopo Landscapes Network (SALLnet) - sub-project 2 - Vegetation Modelling - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36029
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018013124d","01LL1802D","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",383.16032,371.398040079239,0,0,0,0,383.16032,371.398040079239,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"LAND USE AND ECOSYSTEMS","Joint Project SPACES2 - South African Limpopo Landscapes Network (SALLnet) - sub-project 4 - Economic modelling, scenario evaluation and risk management options - Research to preserve and improve living conditions and sustainable land use in developing countries, i.a. due to climate change",NA,1,"Not targeted",36030
2018,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2018950985",NA,"Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",1480.48947009086,1508.20464587878,0,0,0,0,1480.48947009086,1508.20464587878,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Significant",38162
2018,"DAC member","Japan","Japan",701,8,"Japanese International Co-operation Agency","2018951519",NA,"Pakistan",665,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",190.034571496354,193.592071675319,0,0,0,0,190.034571496354,193.592071675319,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Grant",110,"TC AGGREGATED ACTIVITIES","TC AGGREGATED ACTIVITIES",NA,1,"Significant",38184
2018,"DAC member","Korea","Korea",742,4,"Korea International Cooperation Agency","2018124105","2018040151663","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Significant",20.556,0,20.556,0,20.556,19.228493281982,20.556,19.228493281982,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","D02","Grant",110,"KOICA-UNISDR MAINSTREAMING CLIMATE CHANGE ADAPTATION AND DISASTER RISK REDUCTION FOR SUSTAINABLE DEVELOPMENT(2018)","To increase political commitment and social demand for disaster resilient sustainable development, through disaster risk reduction (DRR) and climate change adaptation (CCA) implementation",NA,1,"Not targeted",39096
2018,"DAC member","Korea","Korea",742,4,"Korea International Cooperation Agency","2018124106","2018040151664","Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Significant",20.556,0,20.556,0,20.556,19.228493281982,20.556,19.228493281982,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","D02","Grant",110,"KOICA-UNISDR MAINSTREAMING CLIMATE CHANGE ADAPTATION AND DISASTER RISK REDUCTION FOR SUSTAINABLE DEVELOPMENT(2018)","To increase political commitment and social demand for disaster resilient sustainable development, through disaster risk reduction (DRR) and climate change adaptation (CCA) implementation",NA,1,"Not targeted",39097
2018,"DAC member","Korea","Korea",742,4,"Korea International Cooperation Agency","2018124121","2018040151792","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Significant",21.867,0,21.867,0,21.867,20.4548288868019,21.867,20.4548288868019,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","D02","Grant",110,"NATIONAL TERRITORIAL POLICY RESPONDING TO CLIMATE CHANGE","To increase capacities for planning and implementing national territorial development policy",NA,1,"Not targeted",39104
2018,"DAC member","Netherlands","Netherlands",7,1,"Ministry of Foreign Affairs of the Netherlands","2018000074","4000001352","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",1416.263425,1382.95683201101,0,0,0,0,1416.263425,1382.95683201101,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","D02","Grant",110,"JOINT COOPERATION PROGRAM III (JCP III)","Cooperation between Indonesian and Netherlands knowledge institutes in the fields of IWRM, flood/drought management (incl;. early warning) and climate, in support to water management.",NA,1,"Not targeted",39680
2018,"DAC member","Sweden","Sweden",10,29,"The Swedish Research Council","2018290017","2017-05435","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",134.631317315659,0,134.631317315659,0,134.631317315659,127.053494939298,134.631317315659,127.053494939298,TRUE,NA,43082,"IV.2. Other Multisector","Research/scientific institutions","D02","Grant",110,"SUSTAINABLE WATER SECURITY THROUGH THE DEVELOPMENT OF ARTIFICIAL GLACIERS (SWASDAG) IN COLD ARID DESERT OF LADAKH, INDIA","The cold arid desert ecosystem of Ladakh has been destabilised over the past three decades through the influx of tourism and changing climate. A remarkable solution to this water shortage has been demonstrated by an engineer Chewang Norphel through the construction of artificial glaciers in lower altitudes which melt early in the spring when the water shortage is most critical, thus giving some water security to the population. An improved version of this concept in the form of ice cones by another engineer Sonam Wangchuk is still in the initial project stage and requires collaborations, funding, technological support, and continuous prototype improvements to ensure a better spatio-temporal coverage with the goal of providing sustainable water security to entire Ladakh region. In the proposed project, as a team of trained glaciologists, hydrologists, remote sensing specialists, atmospheric scientists, and engineers, our focus will be to address the practical issues in developing the artificial glaciers, make them more sustainable, perform site-suitability analyses, and impart technology transfer through community-based training for managing and harvesting water from them. In the first two years we will study snow physical properties in lab and in situ, and identify suitable sites through geospatial modeling to install more glaciers. In the 3rd year, we will collaborate with the local authorities to make it a community-driven approach generating water security and employment.",NA,1,"Significant",41447
2018,"DAC member","Switzerland","Switzerland",11,4,"Swiss Agency for Development and Co-operation","2011005184","7F-07934.03.07","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",197.566213314245,0,197.566213314245,0,197.566213314245,194.261898075361,197.566213314245,194.261898075361,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Grant",110,"VULNERABILITY REDUCTION&FS, RICE FARMERS",NA,NA,1,"Significant",41882
2018,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2018002036","AMS_ZA_GCRFNG\100339","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",33.3426704014939,32.5703915671186,0,0,0,0,33.3426704014939,32.5703915671186,TRUE,NA,43082,"IV.2. Other Multisector","Research/scientific institutions","D02","Grant",110,"JOINT ACADEMIES RESILIENT FUTURES PROGRAMME - GCRF NETWORKING GRANTS (ROUND 1)","Networking grants to support the development of sustainable, multidisciplinary partnerships between research groups, policy makers and practitioners in LMICs and the UK to generate new ideas for research and new approaches to addressing global challenges,to pump-prime applications to other GCRF programmes",NA,1,"Not targeted",42481
2018,"DAC member","United Kingdom","United Kingdom",12,11,"Department for Business, Innovation and Skills","2018002464","STFC_BR_STDA009994","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",0.192076830732293,0.187627970783097,0,0,0,0,0.192076830732293,0.187627970783097,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","D02","Grant",110,"EXPLORATION AND CONCEPT 2016","Exploration and Concept 2016 Award to improve understanding of historical impacts and contemporary biodiversity to support integration of conservation with regional development goals in the Brazilian Amazon",NA,1,"Not targeted",42492
2018,"DAC member","United Kingdom","United Kingdom",12,1,"Department for International Development","2018006743","204794-103","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",1564.7124769908,1528.47079888547,0,0,0,0,1564.7124769908,1528.47079888547,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Grant",110,"DELIVERING TECHNICAL ASSISTANCE FOR CLIMATE RESILIENT INFRASTRUCTURE UNDER INDIA'S RURAL EMPLOYMENT GUARANTEE PROGRAMME","In line with the UK government's aid policy and revised development partnership with India, the Infrastructure for Climate Resilient Growth (ICRG) programme sees the UK provide world class expertise to improve the impact of the Indian Government's $5 billion per year National Rural Employment Guarantee Scheme. The scheme will help over 5 million people living in three of India's poorest states – Odisha, Chhattisgarh and Bihar – to increase their incomes and resilience to climate shocks. It guarantees 40 million households per year the opportunity to build small scale works (irrigation, flood defences, forest plantations etc.) to increase their incomes and protect themselves from extreme weather events.  UK support will improve the design and quality of infrastructure built, increase the capacity of the government to deliver its own programmes and influence the policies of the largest programme of this type in the world.",NA,1,"Significant",42586
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018020851A","76_53643","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,761.4,774.99219282392,0,0,761.4,774.99219282392,TRUE,NA,43010,"IV.2. Other Multisector","Multisector aid","C01","Grant",110,"VIETNAM EVALUATION, MONITORING, AND SURVEY SERVICES PROGRAM","Toprovide services including, but not limited to, performance evaluations, impact evaluations, just-in-time progress monitoring services; opinion-based surveys, and other evaluative studies to assist in program design and learning.",NA,1,"Not targeted",43327
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018020889A","76_53745","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,41.5,42.2408405597487,0,0,41.5,42.2408405597487,TRUE,NA,43010,"IV.2. Other Multisector","Multisector aid","C01","Grant",110,"ADMINISTRATIVE, TECHNICAL, AND SUPPORT STAFF SERVICES TO THE BUREAUS OF ASIA AND LEGISLATIVE AND PUBLIC AFFAIRS","The contrator shall provide administrative, technical, and support staff services to the bureaus of Asia and Legislative and Public Affairs. This contract is to provide a core staff of employees and a workforce surge capacity of support services including administrative, technical, and support staff needed for program design, implementation, oversight, monitoring, and evaluation to the Asia and Legislative and Public Affairs (LPA) Bureau's for The United States Agency for International Development (USAID) located in Washington, D.C., with possible work sites overseas in the Asia region.",NA,1,"Not targeted",43340
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018020891","76_53745","Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,41.5,42.2408405597487,0,0,41.5,42.2408405597487,TRUE,NA,43010,"IV.2. Other Multisector","Multisector aid","C01","Grant",110,"ADMINISTRATIVE, TECHNICAL, AND SUPPORT STAFF SERVICES TO THE BUREAUS OF ASIA AND LEGISLATIVE AND PUBLIC AFFAIRS","The contrator shall provide administrative, technical, and support staff services to the bureaus of Asia and Legislative and Public Affairs. This contract is to provide a core staff of employees and a workforce surge capacity of support services including administrative, technical, and support staff needed for program design, implementation, oversight, monitoring, and evaluation to the Asia and Legislative and Public Affairs (LPA) Bureau's for The United States Agency for International Development (USAID) located in Washington, D.C., with possible work sites overseas in the Asia region.",NA,1,"Not targeted",43343
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2010016690","P124639.IBRD88640.crs2","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,18192,17846.0402332463,NA,0,18192,17846.0402332463,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Debt instrument",421,"PMGSY RURAL ROADS PROJECT",NA,"0",0.0379,NA,43739
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2010016690","P124639.IBRD88640.crs2","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",177984,174599.253785956,0,0,NA,0,177984,174599.253785956,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Debt instrument",421,"PMGSY RURAL ROADS PROJECT",NA,"0",0.3708,NA,43740
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018031110","P157054.IBRD88330.crs2","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",91560.42,89819.2028964892,0,0,NA,0,91560.42,89819.2028964892,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Debt instrument",421,"MADHYA PRADESH RURAL CONNECTIVITY PROJECT",NA,"0",0.8898,"Significant",43785
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018031431","P157599.IBRD88610.crs2","Indonesia",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,40716,39941.6982265203,NA,0,40716,39941.6982265203,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"INTEGRATED INFRASTRUCTURE DEVELOPMENT FOR NATIONAL TOURISM STRATEGIC AREAS (INDONESIA TOURISM DEVELOPMENT PROJECT)",NA,"0",0.348,"Significant",43794
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018031431","P157599.IBRD88610.crs2","Indonesia",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",8424,8263.79963307317,0,0,NA,0,8424,8263.79963307317,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"INTEGRATED INFRASTRUCTURE DEVELOPMENT FOR NATIONAL TOURISM STRATEGIC AREAS (INDONESIA TOURISM DEVELOPMENT PROJECT)",NA,"0",0.072,"Significant",43795
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018031879","P158502.IBRD89110.crs1","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,4976.832,4882.18690117127,NA,0,4976.832,4882.18690117127,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"JHARKHAND MUNICIPAL DEVELOPMENT PROJECT",NA,"0",0.0368,NA,43821
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018031879","P158502.IBRD89110.crs1","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",37326.24,36616.4017587846,0,0,NA,0,37326.24,36616.4017587846,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"JHARKHAND MUNICIPAL DEVELOPMENT PROJECT",NA,"0",0.276,NA,43822
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018033388","P160661.IBRD88970.crs1","Indonesia",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,32140.8,31529.5739846484,NA,0,32140.8,31529.5739846484,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Debt instrument",421,"PROGRAM TO ACCELERATE AGRARIAN REFORM (ONE MAP PROJECT)",NA,"0",0.2232,"Significant",43921
2018,"Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","2018033388","P160661.IBRD88970.crs1","Indonesia",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",26956.8,26444.1588258341,0,0,NA,0,26956.8,26444.1588258341,TRUE,NA,43040,"IV.2. Other Multisector","Rural development","C01","Debt instrument",421,"PROGRAM TO ACCELERATE AGRARIAN REFORM (ONE MAP PROJECT)",NA,"0",0.1872,"Significant",43922
2018,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2018031066","P156972.IDA62430.crs2","Pakistan",665,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,10943.4,10735.2878566682,NA,0,10943.4,10735.2878566682,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"PUNJAB CITIES PROGRAM",NA,"0",0.2379,"Principal",44208
2018,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2018031066","P156972.IDA62430.crs2","Pakistan",665,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",14168,13898.5651948458,0,0,NA,0,14168,13898.5651948458,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"PUNJAB CITIES PROGRAM",NA,"0",0.308,"Principal",44209
2018,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2018032926","P160162.IDA62970.crs1","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,2394,2348.47297264686,NA,0,2394,2348.47297264686,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"DYNAMIC CITY INTEGRATED DEVELOPMENT PROJECT - THAI NGUYEN",NA,"0",0.1425,NA,44270
2018,"Multilateral development bank","WB","International Development Association",905,1,"IDA","2018032926","P160162.IDA62970.crs1","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",7178.64,7042.12281552284,0,0,NA,0,7178.64,7042.12281552284,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"DYNAMIC CITY INTEGRATED DEVELOPMENT PROJECT - THAI NGUYEN",NA,"0",0.4273,NA,44271
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000792","LN3624-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",3645.6,3645.6,0,0,NA,0,3645.6,3645.6,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"ASSAM URBAN INFRASTRUCTURE INVESTMENT PROGRAM - TRANCHE 2","Tranche 2 will finance water supply infrastructure in Guwahati, and drainage infrastructure in Guwahati and Dibrugarh cities of Assam. The tranche will support infrastructure investments to (i) augment water supply system in Guwahati to benefit additional 350,000 residents; and (ii) improve drainage system in Guwahati and Dibrugarh to reduce water logging and flooding. The project will also support (i) capacity development of staff from urban local bodies and implementing agencies; and (ii) community awareness campaigns.","0",1,"Significant",45548
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000792","LN3624-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",22394.4,22394.4,0,0,NA,0,22394.4,22394.4,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"ASSAM URBAN INFRASTRUCTURE INVESTMENT PROGRAM - TRANCHE 2","Tranche 2 will finance water supply infrastructure in Guwahati, and drainage infrastructure in Guwahati and Dibrugarh cities of Assam. The tranche will support infrastructure investments to (i) augment water supply system in Guwahati to benefit additional 350,000 residents; and (ii) improve drainage system in Guwahati and Dibrugarh to reduce water logging and flooding. The project will also support (i) capacity development of staff from urban local bodies and implementing agencies; and (ii) community awareness campaigns.","0",1,"Significant",45549
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000840","LN3759-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,4592,4592,NA,0,4592,4592,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"YUNNAN LINCANG BORDER ECONOMIC COOPERATION ZONE DEVELOPMENT PROJECT","The project will address cross-border trade capacity, border connectivity, and urban and social development issues in the Cangyuan Wa, Gengma Dai and Wa, and Zhenkang counties in Lincang Prefecture; and support Yunnan Province in enhancing regional cooperation and integration (RCI) under the Greater Mekong Subregion (GMS) program, focusing on economic corridor development. It is expected to enhance RCI in the Shan border province of Myanmar by providing benefits to Myanmar nationals who trade, work, and use social services in the project counties.","0",0.0574,"Significant",45565
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000840","LN3759-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",6448,6448,0,0,NA,0,6448,6448,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"YUNNAN LINCANG BORDER ECONOMIC COOPERATION ZONE DEVELOPMENT PROJECT","The project will address cross-border trade capacity, border connectivity, and urban and social development issues in the Cangyuan Wa, Gengma Dai and Wa, and Zhenkang counties in Lincang Prefecture; and support Yunnan Province in enhancing regional cooperation and integration (RCI) under the Greater Mekong Subregion (GMS) program, focusing on economic corridor development. It is expected to enhance RCI in the Shan border province of Myanmar by providing benefits to Myanmar nationals who trade, work, and use social services in the project counties.","0",0.0806,"Significant",45566
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000840","LN3759-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,1722,1722,NA,0,1722,1722,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"YUNNAN LINCANG BORDER ECONOMIC COOPERATION ZONE DEVELOPMENT PROJECT","The project will address cross-border trade capacity, border connectivity, and urban and social development issues in the Cangyuan Wa, Gengma Dai and Wa, and Zhenkang counties in Lincang Prefecture; and support Yunnan Province in enhancing regional cooperation and integration (RCI) under the Greater Mekong Subregion (GMS) program, focusing on economic corridor development. It is expected to enhance RCI in the Shan border province of Myanmar by providing benefits to Myanmar nationals who trade, work, and use social services in the project counties.","0",0.0574,"Significant",45567
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000840","LN3759-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",2418,2418,0,0,NA,0,2418,2418,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"YUNNAN LINCANG BORDER ECONOMIC COOPERATION ZONE DEVELOPMENT PROJECT","The project will address cross-border trade capacity, border connectivity, and urban and social development issues in the Cangyuan Wa, Gengma Dai and Wa, and Zhenkang counties in Lincang Prefecture; and support Yunnan Province in enhancing regional cooperation and integration (RCI) under the Greater Mekong Subregion (GMS) program, focusing on economic corridor development. It is expected to enhance RCI in the Shan border province of Myanmar by providing benefits to Myanmar nationals who trade, work, and use social services in the project counties.","0",0.0806,"Significant",45568
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000842","LN3766-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,1043.4,1043.4,NA,0,1043.4,1043.4,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"SICHUAN ZIYANG INCLUSIVE GREEN DEVELOPMENT PROJECT","The proposed loan to the People s Republic of China (PRC) for the Sichuan Ziyang Inclusive Green Development Project. The project will provide strategic and comprehensive support for the Ziyang Municipal Government (ZMG) to (i) improve the urban environment and livability of Ziyang Municipality (Ziyang), and (ii) shift to high-quality economic growth on a more inclusive green development path. The project is envisaged to play a demonstrative role for medium-sized cities with similar conditions in the middle and upper reaches of the Yangtze River Economic Belt (YREB). The project is aligned with the following impact: sustainable economic growth and environmental improvement in the YREB achieved (footnote 4). The project will have the following outcome: economic and environmental conditions in Ziyang and the SZHTDZ improved. The project will have three outputs: (i) Output 1: Ecological systems and environmental infrastructure constructed, (ii) Output 2: Facilities and programs to support the service industry broadened, and (iii) Output 3: Urban development planning and management capacity enhanced. The ZMG is the executing agency, and the SZHTDZ Administrative Committee and the Ziyang Municipal Education and Sports Bureau are the implementing agencies.","0",0.0141,"Significant",45581
